DMS_id,h,N_h,exact_or_sampled,V_h,V_h_se,G_h,G_h_se,V_h_over_Vinf,G_h_over_GMD,V_h_N1_mean,V_h_N1_lo,V_h_N1_hi,V_h_N2_mean
Z-domain_ZSPA-1_LL2_fitness_1LP1,6,3234365,exact_enum,0.09303231596804504,0.00027356779549266323,0.22994094810877197,0.00020292904763869547,0.7568935433222341,0.9937357025680422,,,,
Z-domain_ZSPA-1_LL2_fitness_1LP1,7,3281770,exact_enum,0.1016613508489495,0.00031861619193032295,0.21643278261675533,0.00021836082533895795,0.8270977591207779,0.9353574692171707,,,,
Z-domain_ZSPA-1_LL2_fitness_1LP1,8,870494,exact_enum,0.08422695523958154,0.0005636179420804738,0.2023714898199868,0.0003827116427406824,0.6852547733674327,0.874588785816762,,,,
Z-domain_ZSPA-1_LL2_fitness_1LP1,random,15582153,closed_form,0.1229133433477291,,0.23139044668975015,,1.0,1.0,,,,
Z-domain_ZpA963_HL1_fitness_2M5A,1,20414,exact,0.10778443735251304,0.0016082798039845658,0.3252732235031051,0.002318837253947156,0.28177924462629644,0.5175662184378728,,,,
Z-domain_ZpA963_HL1_fitness_2M5A,1_nested,9736,exact,0.18370787239471215,0.003098259331575764,0.44781880219691317,0.004140036216695347,0.4802647468111417,0.7125575277985386,,,,
Z-domain_ZpA963_HL1_fitness_2M5A,1_samesite,10678,exact,0.03855887417861807,0.0007296530381665116,0.2135384647315266,0.0017180735659958497,0.10080388882262029,0.3397768020738117,,,,
Z-domain_ZpA963_HL1_fitness_2M5A,1_sampled,20414,exact_enum,0.10778443735251267,0.001608279803984572,0.3252732235031046,0.0023188372539471513,0.28177924462629544,0.517566218437872,,,,
Z-domain_ZpA963_HL1_fitness_2M5A,1_nested_sampled,9736,exact_enum,0.1837078723947126,0.0030982593315757507,0.4478188021969119,0.004140036216695372,0.48026474681114284,0.7125575277985365,,,,
Z-domain_ZpA963_HL1_fitness_2M5A,1_samesite_sampled,10678,exact_enum,0.03855887417861811,0.0007296530381665126,0.21353846473152682,0.0017180735659958492,0.1008038888226204,0.3397768020738121,,,,
Z-domain_ZpA963_HL1_fitness_2M5A,2,154927,exact_enum,0.18252348072259603,0.0009776193479370447,0.423599559667023,0.0010945549461850138,0.4771684093536379,0.6740205045704176,,,,
Z-domain_ZpA963_HL1_fitness_2M5A,3,613798,exact_enum,0.2556087257869235,0.0006471481428302689,0.5081090016552019,0.0006420726439430117,0.6682340738725407,0.8084897112301506,,,,
Z-domain_ZpA963_HL1_fitness_2M5A,4,1331215,exact_enum,0.33367942729777506,0.0005396801995062505,0.5839324835529972,0.000495152304847277,0.8723331427132976,0.9291380461038011,,,,
Z-domain_ZpA963_HL1_fitness_2M5A,5,1462916,exact_enum,0.43020793522394246,0.0006085112796576489,0.6743804357621076,0.0005265670485474388,1.1246861791667995,1.073056454407311,,,,
Z-domain_ZpA963_HL1_fitness_2M5A,6,631886,exact_enum,0.5561569231583681,0.001063904927145312,0.7929292300302759,0.0008748094961958447,1.4539527370608507,1.2616881852609867,,,,
Z-domain_ZpA963_HL1_fitness_2M5A,random,4215156,closed_form,0.3825137564530695,,0.6284668742192069,,1.0,1.0,,,,
Z-domain_ZpA963_HL2_fitness_2M5A,1,3100,exact,0.6323935563972093,0.02337545859913806,0.7584588861969749,0.014914024907765161,1.0594731244394169,0.8931760740321604,,,,
Z-domain_ZpA963_HL2_fitness_2M5A,1_nested,1263,exact,1.0993938926206297,0.0484653573966168,1.0504653155139088,0.029448754504047978,1.8418566581231715,1.2370485777049756,,,,
Z-domain_ZpA963_HL2_fitness_2M5A,1_samesite,1837,exact,0.3113149365549773,0.01754949769871071,0.5576945311467368,0.013024132432005227,0.5215578261037704,0.6567520282298929,,,,
Z-domain_ZpA963_HL2_fitness_2M5A,1_sampled,3100,exact_enum,0.6323935563972102,0.023375458599138074,0.7584588861969747,0.014914024907765186,1.0594731244394184,0.89317607403216,,,,
Z-domain_ZpA963_HL2_fitness_2M5A,1_nested_sampled,1263,exact_enum,1.099393892620632,0.04846535739661676,1.0504653155139105,0.029448754504047985,1.8418566581231752,1.2370485777049776,,,,
Z-domain_ZpA963_HL2_fitness_2M5A,1_samesite_sampled,1837,exact_enum,0.31131493655497716,0.017549497698710705,0.5576945311467376,0.013024132432005205,0.5215578261037702,0.6567520282298938,,,,
Z-domain_ZpA963_HL2_fitness_2M5A,2,21618,exact_enum,0.595299188126504,0.008615410698128677,0.7790341345438131,0.005196233404004093,0.9973275098086034,0.9174058904073263,,,,
Z-domain_ZpA963_HL2_fitness_2M5A,3,56853,exact_enum,0.5887462119788114,0.004695510365398459,0.8280900932772814,0.002941030734867502,0.9863490581097502,0.9751751504513887,,,,
Z-domain_ZpA963_HL2_fitness_2M5A,4,60725,exact_enum,0.5987587023473274,0.003973182889883159,0.8691971299757116,0.002697951448089399,1.0031233663658077,1.023583603858136,,,,
Z-domain_ZpA963_HL2_fitness_2M5A,5,30317,exact_enum,0.6101822265053173,0.004693316221746839,0.9056331799905447,0.003633219446653694,1.0222616335245147,1.0664914116480448,,,,
Z-domain_ZpA963_HL2_fitness_2M5A,6,7087,exact_enum,0.5787805153792928,0.009413669134602893,0.8587690380539211,0.0076989786736463275,0.9696531452455218,1.0113032780924855,,,,
Z-domain_ZpA963_HL2_fitness_2M5A,random,179700,closed_form,0.5968943825090591,,0.8491706263166934,,1.0,1.0,,,,
hYAP65_peptide_FunctioncalScore_1JMQ,1,53359,exact,0.07671003454806954,0.0006571985924740694,0.2824002784801316,0.0011750110247129558,0.37124888245841675,0.5761264286052267,,,,
hYAP65_peptide_FunctioncalScore_1JMQ,1_nested,29695,exact,0.08696008044796781,0.0009448079040891945,0.3068041251594676,0.0016392166236605349,0.42085540535862664,0.625912856250639,,,,
hYAP65_peptide_FunctioncalScore_1JMQ,1_samesite,23664,exact,0.06384766499949451,0.0008819221391688243,0.2517768746962032,0.0016484433332350694,0.3089996558897159,0.5136514468214827,,,,
hYAP65_peptide_FunctioncalScore_1JMQ,1_sampled,6347,sampled,0.07850639802323849,0.001925072019236677,0.2865147494156832,0.0034357432784612426,0.37994263336824957,0.5845203843706285,,,,
hYAP65_peptide_FunctioncalScore_1JMQ,1_nested_sampled,3530,sampled,0.08838837435881118,0.0027612462355764075,0.30841113804435727,0.004809672697627376,0.42776783241392263,0.6291913324585129,,,,
hYAP65_peptide_FunctioncalScore_1JMQ,1_samesite_sampled,2817,sampled,0.0661232327890985,0.0025966439062355216,0.25907625035312903,0.004808212492918084,0.32001258273593525,0.5285429449846776,,,,
hYAP65_peptide_FunctioncalScore_1JMQ,2,126150,sampled,0.13588585243428936,0.0006104853249982124,0.392800372145697,0.000965022749032202,0.6576384843957653,0.8013542931935388,,,,
hYAP65_peptide_FunctioncalScore_1JMQ,3,1019158,sampled,0.18837756855475848,0.00026721775458323773,0.4761230790309209,0.0003837200875926667,0.9116794460881628,0.9713414256349876,,,,
hYAP65_peptide_FunctioncalScore_1JMQ,4,4728948,sampled,0.2247827004842045,0.0001395490986377291,0.5278875473364715,0.0001901029857291424,1.0878671459657947,1.0769464144615957,,,,
hYAP65_peptide_FunctioncalScore_1JMQ,5,7772072,sampled,0.26624203726597934,0.0001248322679467987,0.5751796424493465,0.00016107693142354069,1.2885153732593957,1.1734272890743178,,,,
hYAP65_peptide_FunctioncalScore_1JMQ,6,4654600,sampled,0.13262592427825773,0.00011114528516851061,0.3755453591091294,0.00016336170790781892,0.6418616086330112,0.7661522420843939,,,,
hYAP65_peptide_FunctioncalScore_1JMQ,7,1213455,sampled,0.10007191230323147,0.00017823574225375784,0.3239531300561836,0.00028009316903255914,0.4843119394604198,0.6608986395453734,,,,
hYAP65_peptide_FunctioncalScore_1JMQ,8,286571,sampled,0.08001109527552913,0.0003047586452998242,0.2900607735565876,0.0005145971726960593,0.38722482502208205,0.5917546485683916,,,,
hYAP65_peptide_FunctioncalScore_1JMQ,9,63222,sampled,0.07513234751514693,0.0006152288047484677,0.28023783208895575,0.0010651743437254857,0.36361344660843514,0.5717148093139729,,,,
hYAP65_peptide_FunctioncalScore_1JMQ,10,19896,sampled,0.09653352653944698,0.0012960687938260399,0.3146687237509592,0.002174192576119628,0.4671874293718655,0.6419574689660211,,,,
hYAP65_peptide_FunctioncalScore_1JMQ,11,11983,sampled,0.1366547336969428,0.002191982642945098,0.3802153332321849,0.003277809435670744,0.6613595922167302,0.7756794830902278,,,,
hYAP65_peptide_FunctioncalScore_1JMQ,12,11325,sampled,0.20081172661674163,0.0029347961083862886,0.46816354760659185,0.0040137330031266355,0.9718562836038581,0.9551031399025874,,,,
hYAP65_peptide_FunctioncalScore_1JMQ,13,12725,sampled,0.2055688786931141,0.002803124704923608,0.4743775266748905,0.0038242707441705024,0.9948791827909431,0.9677803142570682,,,,
hYAP65_peptide_FunctioncalScore_1JMQ,14,13804,sampled,0.18198571795294494,0.002409969426792962,0.4494018193628708,0.0034258448128564848,0.8807451960028309,0.9168272304534496,,,,
hYAP65_peptide_FunctioncalScore_1JMQ,15,12946,sampled,0.16474865411208495,0.002138955682772028,0.43812852771783856,0.0032594762135141394,0.7973240278925018,0.8938285234796726,,,,
hYAP65_peptide_FunctioncalScore_1JMQ,16,10059,sampled,0.15748336710115612,0.002243799141905687,0.4325844837755968,0.0035649345276723365,0.7621626608114221,0.8825180876201028,,,,
hYAP65_peptide_FunctioncalScore_1JMQ,17,8094,sampled,0.16296837681990187,0.0026445264585338406,0.4301335664688011,0.004172608098544209,0.7887081283027956,0.8775179571585803,,,,
hYAP65_peptide_FunctioncalScore_1JMQ,18,6478,sampled,0.16213998623735132,0.0031778705362674937,0.4158445512845998,0.0048336527678570235,0.784699016850522,0.8483668552876275,,,,
hYAP65_peptide_FunctioncalScore_1JMQ,19,4677,sampled,0.15301354821318866,0.0038220087718999875,0.3943556445474841,0.005672833468717809,0.7405303505572847,0.8045272133449363,,,,
hYAP65_peptide_FunctioncalScore_1JMQ,20,5158,sampled,0.2058531633198445,0.004642450866773103,0.4647133391675871,0.006160384497238734,0.9962550177856155,0.9480643498680823,,,,
hYAP65_peptide_FunctioncalScore_1JMQ,21,6304,sampled,0.28664455172729103,0.005012422715941861,0.5824898163823148,0.006092491390463695,1.387256179957341,1.1883408168624299,,,,
hYAP65_peptide_FunctioncalScore_1JMQ,22,4470,sampled,0.2844662776244338,0.006053625061516453,0.5777577231801307,0.00725268705207231,1.3767141194415544,1.1786868463668123,,,,
hYAP65_peptide_FunctioncalScore_1JMQ,23,1353,sampled,0.21680540900447878,0.009814797111889843,0.47837106364781823,0.012302300407811134,1.049259934219105,0.9759275519513739,,,,
hYAP65_peptide_FunctioncalScore_1JMQ,24,187,sampled,0.10783399306554478,0.017280175568800342,0.32858380135571685,0.023998737892139153,0.52187760900467,0.6703456986354108,,,,
hYAP65_peptide_FunctioncalScore_1JMQ,25,15,sampled,0.06417869482011498,0.030218240505946382,0.26124080668596394,0.06330383377663462,0.3106017207524132,0.5329588687800174,,,,
hYAP65_peptide_FunctioncalScore_1JMQ,26,2,sampled,0.03498687313569321,0.003343968554429575,0.2639179110477531,0.012670487354019057,0.16932383916736715,0.5384204447503456,,,,
hYAP65_peptide_FunctioncalScore_1JMQ,28,1,sampled,0.0018044859564249332,0.0,0.06007471941549013,0.0,0.008733060787697462,0.12255877980213269,,,,
hYAP65_peptide_FunctioncalScore_1JMQ,random,169399621,closed_form,0.20662697767625407,,0.49017067167671613,,1.0,1.0,,,,
